Month,VisitorType,Weekend,Revenue,BounceRates,ExitRates,ProductRelated,PageValues,TrafficType
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Mar,Returning_Visitor,False,True,0.000854701,0.013342491,31,11.92009615,2
Mar,Returning_Visitor,False,True,0.0,0.016410256,39,78.93483561,1
Mar,Returning_Visitor,False,False,0.0,0.026666667,10,0.0,1
Mar,New_Visitor,False,False,0.0,0.008695652,17,0.0,2
Mar,Returning_Visitor,False,False,0.004255319,0.020449173,46,0.0,1
Mar,New_Visitor,False,False,0.0,0.014259259,14,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.01625,40,0.0,1
Mar,New_Visitor,False,False,0.0,0.008,2,0.0,7
Mar,Returning_Visitor,False,False,0.0,0.1,2,0.0,2
Mar,Returning_Visitor,True,True,0.0,0.008108108,30,15.88906362,9
Mar,Returning_Visitor,False,False,0.0,0.0125,15,0.0,6
Mar,Returning_Visitor,False,False,0.0,0.00625,16,0.0,1
Mar,Returning_Visitor,True,False,0.0,0.010526316,37,0.0,1
Mar,New_Visitor,True,False,0.0,0.001709402,11,0.0,8
Mar,Returning_Visitor,True,False,0.0,0.025,2,0.0,10
Mar,Returning_Visitor,True,False,0.028571429,0.028571429,15,0.0,2
Mar,Returning_Visitor,False,False,0.006896552,0.01954023,29,0.0,10
Mar,Returning_Visitor,True,True,0.0,0.0125,15,11.9955404,3
Mar,Returning_Visitor,True,False,0.0,0.066666667,3,0.0,1
Mar,Returning_Visitor,True,False,0.2,0.2,1,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.1,2,0.0,2
Mar,Returning_Visitor,True,False,0.003508772,0.01754386,55,0.0,1
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Mar,Returning_Visitor,False,False,0.005405405,0.018918919,38,0.0,2
Mar,Returning_Visitor,True,False,0.022222222,0.055555556,7,0.0,2
Mar,Returning_Visitor,False,True,0.003870968,0.007285123,149,18.36804916,2
Mar,Returning_Visitor,True,False,0.0,0.0125,5,0.0,2
Mar,Returning_Visitor,True,False,0.2,0.2,2,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.04,6,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.003846154,27,0.0,2
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,11
Mar,Returning_Visitor,False,False,0.013333333,0.040444444,13,0.0,6
Mar,Returning_Visitor,True,False,0.0,0.008333333,41,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.018181818,9,0.0,1
Mar,New_Visitor,True,False,0.0,0.006060606,9,0.0,2
Mar,Returning_Visitor,True,False,0.075,0.1,8,0.0,13
Mar,New_Visitor,True,False,0.0,0.011764706,15,0.0,2
Mar,Returning_Visitor,False,False,0.019047619,0.025,21,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.025,12,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.026984127,22,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.013333333,13,0.0,2
Mar,Returning_Visitor,True,False,0.0,0.002903226,31,0.0,2
Mar,Returning_Visitor,False,False,0.015789474,0.037894737,19,0.0,6
Mar,Returning_Visitor,False,False,0.0,0.046153846,13,0.0,2
Mar,New_Visitor,False,False,0.0,0.002222222,13,0.0,11
Mar,Returning_Visitor,False,False,0.0,0.066666667,6,0.0,10
Mar,Returning_Visitor,True,False,0.0,0.05,0,0.0,10
Mar,Returning_Visitor,False,False,0.002197802,0.037765568,23,0.0,2
Mar,New_Visitor,False,False,0.0,0.033333333,2,0.0,2
Mar,Returning_Visitor,False,False,0.004,0.019314286,47,17.527656,3
Mar,Returning_Visitor,True,False,0.0,0.018181818,12,0.0,1
Mar,Returning_Visitor,False,False,0.04,0.053333333,5,0.0,2
Mar,New_Visitor,False,False,0.0,0.01,11,0.0,2
Mar,Returning_Visitor,False,False,0.019047619,0.036507937,21,0.0,1
Mar,Returning_Visitor,True,False,0.0,0.036,5,0.0,2
Mar,New_Visitor,True,False,0.0,0.006451613,30,0.0,3
Mar,Returning_Visitor,True,False,0.0,0.04,5,0.0,9
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Mar,New_Visitor,True,True,0.0,0.0125,17,61.9395,2
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.007142857,14,0.0,3
Mar,New_Visitor,True,False,0.0,0.007142857,11,0.0,9
Mar,Returning_Visitor,False,False,0.003571429,0.053571429,15,0.0,1
Mar,Returning_Visitor,True,False,0.0,0.014285714,8,0.0,14
Mar,Returning_Visitor,False,False,0.0,0.025,4,0.0,2
Mar,Returning_Visitor,False,False,0.03,0.055,20,0.0,1
Mar,Returning_Visitor,True,False,0.04,0.059846154,24,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.01,15,0.0,2
Mar,Returning_Visitor,False,False,0.0125,0.025,15,0.0,1
Mar,Returning_Visitor,False,False,0.2,0.2,2,0.0,1
Mar,Returning_Visitor,True,False,0.026666667,0.046666667,30,0.0,1
Mar,Returning_Visitor,False,False,0.012903226,0.039247312,31,8.682741935,2
Mar,Returning_Visitor,False,False,0.077777778,0.116666667,9,0.0,1
Mar,Returning_Visitor,False,False,0.066666667,0.133333333,3,0.0,3
Mar,Returning_Visitor,True,False,0.020512821,0.035897436,11,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.021666667,30,0.0,1
Mar,New_Visitor,True,False,0.0,0.044444444,9,0.0,3
Mar,New_Visitor,True,False,0.0,0.008510638,45,9.702113281,2
Mar,Returning_Visitor,False,False,0.0,0.019871795,47,7.256219133,1
Mar,Returning_Visitor,False,False,0.019047619,0.032380952,15,0.0,2
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,3
Mar,Returning_Visitor,False,False,0.017105263,0.047105263,39,0.0,3
Mar,Returning_Visitor,False,False,0.019047619,0.042857143,15,0.0,1
Mar,Returning_Visitor,False,False,0.013636364,0.034848485,20,0.0,1
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Mar,New_Visitor,False,False,0.0,0.014285714,5,0.0,2
Mar,Returning_Visitor,False,False,0.030769231,0.076923077,13,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.05,8,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.025,8,0.0,7
Mar,Returning_Visitor,True,False,0.0,0.066666667,4,0.0,1
Mar,Returning_Visitor,False,False,0.007407407,0.014814815,24,10.10222222,10
Mar,Returning_Visitor,True,False,0.0,0.014285714,7,0.0,1
Mar,Returning_Visitor,True,False,0.0,0.1,1,0.0,9
Mar,Returning_Visitor,False,False,0.014285714,0.035714286,16,0.0,3
Mar,Returning_Visitor,False,False,0.05,0.1,4,0.0,1
Mar,New_Visitor,True,False,0.0,0.025,6,0.0,2
Mar,Returning_Visitor,True,False,0.0,0.04047619,16,0.0,1
Mar,Returning_Visitor,True,False,0.0,0.005555556,14,0.0,9
Mar,Returning_Visitor,True,False,0.0,0.04,5,0.0,3
Mar,Returning_Visitor,True,False,0.0,0.025,3,0.0,2
Mar,Returning_Visitor,False,False,0.019871795,0.09,22,0.0,2
Mar,Returning_Visitor,False,False,0.04,0.07,10,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.027272727,11,0.0,3
Mar,Returning_Visitor,False,False,0.003333333,0.014008551,79,25.96702005,2
Mar,Returning_Visitor,False,True,0.011428571,0.01725974,66,9.162351243,1
Mar,Returning_Visitor,False,False,0.0,0.010493827,27,1.865777778,13
Mar,New_Visitor,True,False,0.0,0.003571429,5,0.0,2
Mar,Returning_Visitor,False,False,0.007692308,0.038461538,11,0.0,13
Mar,Returning_Visitor,False,False,0.006896552,0.013793103,29,0.0,1
Mar,Returning_Visitor,False,False,0.028787879,0.047348485,43,0.0,3
Mar,Returning_Visitor,False,False,0.033333333,0.066666667,7,0.0,1
Mar,Returning_Visitor,False,True,0.0,0.00742538,258,33.6117917,2
Mar,Returning_Visitor,False,False,0.005882353,0.020602653,33,0.0,2
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Mar,Returning_Visitor,True,False,0.006666667,0.013333333,26,7.169617487,1
Mar,Returning_Visitor,False,False,0.0,0.003174603,21,0.0,2
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.014705882,17,0.0,3
Mar,Returning_Visitor,True,False,0.005128205,0.013043478,37,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.066666667,4,0.0,14
Mar,Returning_Visitor,True,False,0.0,0.027272727,8,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.033333333,2,0.0,10
Mar,Returning_Visitor,False,False,0.004,0.02,23,0.0,3
Mar,Returning_Visitor,True,False,0.023076923,0.036410256,26,0.0,3
Mar,Returning_Visitor,True,False,0.0,0.025,3,0.0,3
Mar,Returning_Visitor,False,False,0.038461538,0.058577534,24,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.025,5,0.0,10
Mar,Returning_Visitor,True,False,0.018181818,0.021212121,21,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.011111111,7,0.0,1
Mar,Returning_Visitor,False,False,0.022222222,0.072222222,9,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.0125,4,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.05,2,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.014634146,40,0.0,3
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Mar,Returning_Visitor,True,False,0.0,0.066666667,6,0.0,3
Mar,Returning_Visitor,True,False,0.025,0.045833333,8,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.001190476,28,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.1,1,0.0,2
Mar,Returning_Visitor,False,False,0.028571429,0.057142857,7,0.0,10
Mar,Returning_Visitor,False,False,0.0,0.1,6,0.0,10
Mar,Returning_Visitor,False,False,0.0,0.066666667,6,0.0,1
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.018965517,30,0.0,1
Mar,New_Visitor,False,False,0.005555556,0.003703704,19,0.0,2
Mar,Returning_Visitor,True,False,0.0,0.014035088,21,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.02398374,34,22.80152439,2
Mar,New_Visitor,True,False,0.0,0.002222222,16,0.0,2
Mar,Returning_Visitor,True,False,0.0,0.066666667,3,0.0,1
Mar,New_Visitor,False,False,0.0,0.011111111,5,0.0,8
Mar,New_Visitor,False,False,0.00952381,0.019047619,20,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.066666667,3,0.0,1
Mar,Returning_Visitor,False,False,0.001298701,0.039924242,22,0.0,1
Mar,Returning_Visitor,False,False,0.022222222,0.066666667,9,0.0,3
Mar,Returning_Visitor,False,False,0.005797101,0.017153855,61,0.0,1
Mar,Returning_Visitor,False,False,0.036363636,0.072727273,11,0.0,1
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Mar,Returning_Visitor,False,False,0.018181818,0.054545455,11,0.0,2
Mar,New_Visitor,False,False,0.0,0.004166667,46,0.0,8
Mar,Returning_Visitor,True,False,0.002631579,0.007894737,33,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.028571429,7,0.0,3
Mar,Returning_Visitor,False,False,0.004545455,0.018181818,44,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.0165,37,0.0,2
Mar,Returning_Visitor,False,False,0.018181818,0.054545455,11,0.0,8
Mar,Returning_Visitor,False,False,0.0,0.066666667,3,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.066666667,1,0.0,10
Mar,Returning_Visitor,False,False,0.0,0.0035,80,0.0,1
Mar,Returning_Visitor,True,False,0.005,0.0225,40,0.0,3
Mar,Returning_Visitor,True,False,0.04,0.08,5,0.0,2
Mar,Returning_Visitor,False,False,0.0125,0.03125,17,0.0,2
Mar,Returning_Visitor,False,False,0.066666667,0.133333333,3,0.0,13
Mar,Returning_Visitor,True,False,0.0,0.015384615,13,0.0,1
Mar,Returning_Visitor,True,False,0.0,0.05,2,0.0,10
Mar,Returning_Visitor,False,False,0.028571429,0.085714286,7,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.028571429,7,0.0,1
Mar,Returning_Visitor,True,False,0.033333333,0.066666667,12,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.00430839,32,0.0,1
Mar,Returning_Visitor,True,False,0.006635802,0.027174712,96,3.541145833,1
Mar,Returning_Visitor,False,False,0.0,0.04,5,0.0,1
Mar,Returning_Visitor,True,False,0.2,0.2,2,0.0,1
Mar,Returning_Visitor,True,False,0.026666667,0.058333333,27,0.0,1
Mar,New_Visitor,False,False,0.0,0.013333333,13,0.0,2
Mar,Returning_Visitor,False,False,0.032727273,0.033846154,5,0.0,6
Mar,Returning_Visitor,True,False,0.041666667,0.05327381,25,0.0,3
Mar,New_Visitor,False,False,0.0,0.005263158,37,0.0,8
Mar,Returning_Visitor,False,False,0.0,0.00952381,7,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.002380952,21,0.0,2
Mar,Returning_Visitor,False,False,0.2,0.2,2,0.0,10
Mar,Returning_Visitor,False,False,0.0,0.014285714,13,0.0,10
Mar,Returning_Visitor,False,True,0.0,0.007051282,51,9.294775641,10
Mar,Returning_Visitor,False,False,0.005714286,0.023619048,35,0.0,1
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Mar,Returning_Visitor,False,False,0.011764706,0.041176471,17,0.0,6
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.030952381,21,0.0,1
Mar,New_Visitor,False,False,0.0,0.028571429,3,0.0,8
Mar,Returning_Visitor,False,False,0.00625,0.020233586,34,0.0,1
Mar,Returning_Visitor,False,False,0.008695652,0.035397453,17,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.1,1,0.0,1
Mar,Returning_Visitor,False,False,0.006666667,0.056666667,30,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.027272727,11,0.0,1
Mar,Returning_Visitor,False,False,0.045454545,0.081818182,12,0.0,1
Mar,Returning_Visitor,True,False,0.0,0.009683372,62,0.0,3
Mar,Returning_Visitor,False,True,0.0,0.00761877,83,6.871308983,2
Mar,Returning_Visitor,False,False,0.030769231,0.046153846,13,0.0,1
Mar,Returning_Visitor,True,True,0.0,0.015384615,10,35.99261538,7
Mar,Returning_Visitor,False,False,0.0,0.016666667,12,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.05,4,0.0,1
Mar,Returning_Visitor,True,False,0.005405405,0.00113798,37,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.066666667,2,0.0,10
Mar,Returning_Visitor,True,False,0.0,0.033333333,3,0.0,2
Mar,New_Visitor,False,True,0.0,0.028571429,7,53.13428571,8
Mar,Returning_Visitor,True,True,0.012962963,0.033262108,41,8.833825926,2
Mar,Returning_Visitor,False,False,0.002531328,0.010737154,173,0.0,2
Mar,Returning_Visitor,False,True,0.003846154,0.014903846,48,10.60089168,1
Mar,Returning_Visitor,False,False,0.004761905,0.023809524,39,5.51397619,2
Mar,Returning_Visitor,True,True,0.003703704,0.008333333,17,27.45138186,2
Mar,Returning_Visitor,False,False,0.018181818,0.081818182,11,0.0,13
Mar,Returning_Visitor,False,False,0.0,0.006060606,10,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.007142857,27,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.0125,18,0.0,3
Mar,Returning_Visitor,False,False,0.002105263,0.00954386,88,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.00234375,31,0.0,3
Mar,Returning_Visitor,False,True,0.002666667,0.015333333,24,17.84230699,2
Mar,Returning_Visitor,False,False,0.0125,0.025,16,0.0,1
Mar,Returning_Visitor,False,False,0.133333333,0.166666667,6,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.01875,5,0.0,2
Mar,Returning_Visitor,True,False,0.0,0.004444444,16,0.0,2
Mar,Returning_Visitor,False,False,0.066666667,0.066666667,3,0.0,1
Mar,New_Visitor,False,False,0.0,0.023529412,16,0.0,3
Mar,Returning_Visitor,False,False,0.0125,0.0296875,17,0.0,2
Mar,Returning_Visitor,False,False,0.003448276,0.027586207,58,0.0,1
Mar,Returning_Visitor,False,False,0.000606061,0.011616162,48,16.71534488,2
Mar,Returning_Visitor,False,False,0.014285714,0.047619048,14,0.0,2
Mar,Returning_Visitor,False,False,0.020512821,0.031196581,40,0.0,1
Mar,Returning_Visitor,True,True,0.005555556,0.032271242,37,2.188718519,2
Mar,Returning_Visitor,False,False,0.0,0.023809524,7,0.0,3
Mar,Returning_Visitor,False,False,0.004444444,0.008888889,23,0.0,3
Mar,Returning_Visitor,False,False,0.1,0.125,4,0.0,3
Mar,Returning_Visitor,False,True,0.0,0.007407407,27,57.7293604,2
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.02,3,0.0,2
Mar,Returning_Visitor,True,False,0.009090909,0.027272727,22,0.0,1
Mar,Returning_Visitor,False,True,0.004545455,0.026479076,31,2.08053355,2
Mar,Returning_Visitor,False,False,0.0,0.028571429,6,0.0,2
Mar,Returning_Visitor,False,False,0.055555556,0.071428571,18,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.043589744,19,0.0,1
Mar,Returning_Visitor,False,False,0.014285714,0.028571429,15,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.05,3,0.0,8
Mar,Returning_Visitor,True,True,0.0,0.015227273,45,45.4316713,2
Mar,New_Visitor,False,False,0.0,0.014285714,12,0.0,2
Mar,Returning_Visitor,False,False,0.002439024,0.007012195,81,0.0,1
Mar,Returning_Visitor,True,False,0.0,0.1,2,0.0,13
Mar,Returning_Visitor,False,False,0.0,0.05,2,0.0,1
Mar,New_Visitor,False,True,0.0,0.009090909,21,10.7929507,2
Mar,Returning_Visitor,True,False,0.0,0.004812274,54,0.0,2
Mar,Returning_Visitor,False,False,0.005,0.045416667,37,0.0,1
Mar,Returning_Visitor,False,False,0.002469136,0.023703704,19,0.0,2
Mar,Returning_Visitor,False,False,0.02,0.04,10,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.008333333,10,0.0,1
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Mar,Returning_Visitor,False,False,0.2,0.2,2,0.0,1
Mar,Returning_Visitor,True,False,0.0,0.011111111,9,0.0,3
Mar,Returning_Visitor,False,False,0.0125,0.04375,15,0.0,1
Mar,New_Visitor,True,False,0.0,0.01,8,0.0,8
Mar,Returning_Visitor,False,False,0.0,0.1,2,0.0,3
Mar,Returning_Visitor,True,False,0.0,0.058333333,12,0.0,1
Mar,Returning_Visitor,False,True,0.0,0.014141414,31,8.482727273,2
Mar,Returning_Visitor,False,False,0.031932773,0.043075335,17,0.0,3
Mar,Returning_Visitor,False,False,0.001666667,0.029166667,19,0.0,10
Mar,New_Visitor,True,False,0.0,0.008888889,8,0.0,3
Mar,Returning_Visitor,False,False,0.004347826,0.010434783,21,0.0,3
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.1,2,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.002380952,20,0.0,1
Mar,Returning_Visitor,True,False,0.011111111,0.012222222,19,0.0,6
Mar,Returning_Visitor,False,False,0.023529412,0.023529412,13,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.00952381,20,18.5847619,3
Mar,Returning_Visitor,False,False,0.0,0.013333333,13,0.0,1
Mar,Returning_Visitor,True,False,0.028571429,0.03,14,0.0,9
Mar,New_Visitor,True,False,0.0,0.006666667,15,0.0,2
Mar,Returning_Visitor,False,False,0.023529412,0.080392157,17,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.025,8,0.0,1
Mar,Returning_Visitor,False,False,0.004444444,0.010666667,7,0.0,2
Mar,Returning_Visitor,True,True,0.0,0.007923497,57,3.077836066,1
Mar,Returning_Visitor,False,False,0.0,0.005951036,58,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.033333333,6,0.0,3
Mar,Returning_Visitor,True,False,0.0,0.001666667,12,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.037222222,12,0.0,2
Mar,Returning_Visitor,True,False,0.0,0.05,2,0.0,15
Mar,Returning_Visitor,False,False,0.0,0.02,5,0.0,10
Mar,Returning_Visitor,False,False,0.003673469,0.02675737,46,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.05,4,0.0,3
Mar,Returning_Visitor,False,False,0.007692308,0.051923077,27,0.0,3
Mar,Returning_Visitor,True,False,0.006060606,0.011774152,27,0.0,8
Mar,Returning_Visitor,False,False,0.008,0.025333333,23,0.0,3
Mar,Returning_Visitor,False,True,0.0,0.035897436,24,6.482798269,1
Mar,Returning_Visitor,True,True,0.0,0.002185792,56,69.43043195,3
Mar,Returning_Visitor,True,False,0.001694915,0.018834175,111,6.445051499,2
Mar,Returning_Visitor,True,True,0.0,0.004,45,20.97144,8
Mar,Returning_Visitor,False,False,0.006944444,0.010974434,44,0.0,1
Mar,New_Visitor,True,False,0.0,0.028571429,8,0.0,8
Mar,Returning_Visitor,False,False,0.0,0.1,1,0.0,10
Mar,Returning_Visitor,False,False,0.004347826,0.023913043,20,0.0,1
Mar,Returning_Visitor,False,True,0.0,0.020707071,28,19.71468924,10
Mar,Returning_Visitor,False,False,0.033333333,0.05,6,0.0,1
Mar,Returning_Visitor,False,True,0.002531646,0.016289934,64,4.642,2
Mar,Returning_Visitor,False,False,0.0,0.026666667,10,0.0,3
Mar,Returning_Visitor,True,False,0.02,0.05,9,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.00297619,26,0.0,2
Mar,New_Visitor,False,False,0.0,0.004166667,10,0.0,2
Mar,Returning_Visitor,False,False,0.085714286,0.128571429,7,0.0,10
Mar,Returning_Visitor,False,False,0.0,0.004545455,43,0.0,2
Mar,Returning_Visitor,False,False,0.044444444,0.055555556,10,0.0,10
Mar,Returning_Visitor,False,False,0.066666667,0.066666667,6,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.028571429,7,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.066666667,3,0.0,10
Mar,Returning_Visitor,False,False,0.019047619,0.035714286,21,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.030952381,14,0.0,1
Mar,Returning_Visitor,False,False,0.01,0.023666667,38,0.0,2
Mar,Returning_Visitor,False,False,0.05,0.1,4,0.0,1
Mar,New_Visitor,False,False,0.0,0.066666667,2,0.0,6
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,3
Mar,Returning_Visitor,False,False,0.028571429,0.034285714,7,0.0,2
Mar,Returning_Visitor,True,True,0.010526316,0.017493734,69,4.494741228,1
Mar,Returning_Visitor,True,False,0.0,0.025,8,0.0,3
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Mar,Returning_Visitor,False,False,0.02,0.04,20,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.021875,15,0.0,10
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,3
Mar,Returning_Visitor,True,False,0.0,0.05,6,0.0,1
Mar,Returning_Visitor,False,False,0.014285714,0.05,15,0.0,3
Mar,Returning_Visitor,True,False,0.004347826,0.02173913,21,0.0,13
Mar,Returning_Visitor,False,False,0.0,0.007777778,20,0.0,3
Mar,Returning_Visitor,True,False,0.0,0.014285714,14,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.011111111,7,0.0,2
Mar,Returning_Visitor,True,False,0.002857143,0.009285714,31,0.0,1
Mar,Returning_Visitor,False,True,0.0,0.007723577,82,4.667079268,10
Mar,Returning_Visitor,False,False,0.0,0.066666667,3,0.0,3
Mar,Returning_Visitor,False,False,0.001818182,0.019393939,52,7.882377258,2
Mar,New_Visitor,False,False,0.0,0.002666667,13,0.0,8
Mar,Returning_Visitor,True,False,0.0,0.004166667,48,0.0,9
Mar,Returning_Visitor,False,False,0.003214696,0.014766169,59,2.346800426,1
Mar,Returning_Visitor,True,False,0.0,0.005263158,38,0.0,1
Mar,Returning_Visitor,False,False,0.011529933,0.033252033,41,0.0,13
Mar,Returning_Visitor,False,False,0.2,0.2,3,0.0,1
Mar,Returning_Visitor,False,False,0.0,0.000956938,20,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.044444444,9,0.0,2
Mar,Returning_Visitor,False,False,0.0,0.015625,29,0.0,1
Mar,Returning_Visitor,False,False,0.033333333,0.083333333,3,0.0,3
Mar,Returning_Visitor,False,False,0.0,0.00952381,7,0.0,8
Mar,Returning_Visitor,False,False,0.0,0.009090909,13,0.0,1
Mar,Returning_Visitor,True,True,0.001360544,0.017428305,50,3.609398514,3
Mar,Returning_Visitor,False,False,0.007894737,0.023245614,37,0.0,1
Mar,Returning_Visitor,False,True,0.0,0.013333333,28,52.10818182,2
Mar,Returning_Visitor,True,False,0.011764706,0.041176471,14,0.0,2
Mar,New_Visitor,True,False,0.0,0.003571429,13,0.0,2
Mar,New_Visitor,False,False,0.0,0.018487395,15,0.0,3
Mar,Returning_Visitor,False,False,0.024561404,0.036842105,17,32.64521053,2
Mar,Returning_Visitor,False,False,0.028571429,0.071428571,7,0.0,1
Mar,New_Visitor,False,True,0.0,0.015384615,14,31.3094364,2
Mar,Returning_Visitor,False,False,0.0,0.025,16,0.0,2
Mar,Returning_Visitor,False,True,0.000308642,0.026591844,49,43.3616369,2
Mar,Returning_Visitor,False,False,0.007692308,0.021794872,26,0.0,1
Mar,Returning_Visitor,False,False,0.0125,0.04,16,0.0,3
Mar,Returning_Visitor,False,False,0.2,0.2,1,0.0,3
